16.534;17.724
15.939;17.13
15.7;17.034
15.891;17.463
15.939;18.842
16.272;17.867
16.582;17.772
17.272;20.126
17.724;18.794
16.796;18.747
16.796;18.723
16.511;17.605
16.368;17.51
16.463;17.32
15.676;17.13
16.749;17.153
15.939;17.344
16.415;17.677
16.368;17.891
16.868;17.201
17.32;17.701
19.103;18.129
16.701;18.176
16.511;17.582
15.461;17.391
15.533;17.034
15.366;16.868
16.249;16.915
15.939;17.082
16.058;17.439
15.915;17.605
16.225;17.296
16.796;18.366
17.867;18.794
16.296;17.772
16.368;18.081
15.915;17.153
15.796;16.796
16.272;16.677
15.7;16.534
16.082;16.654
16.034;16.915
16.368;17.177
16.368;17.32
16.558;17.653
16.606;17.225
16.939;17.51
16.487;17.486
16.463;17.13
16.487;16.749
16.915;16.725
15.748;16.606
16.058;16.773
16.296;16.963
16.534;17.463
16.63;17.011
16.844;17.51
16.844;17.368
18.557;17.938
16.654;17.629
16.701;17.344
16.439;17.177
16.225;16.963
16.344;16.892
16.392;16.939
16.249;17.106
16.439;17.344
16.439;17.415
16.463;17.225
16.63;17.225
16.82;17.486
18.39;17.915
16.415;17.843
16.892;16.844
16.249;16.701
16.034;16.796
17.177;16.749
16.272;16.963
16.63;17.106
16.701;17.058
16.749;16.915
16.844;17.201
16.915;18.033
17.225;18.033
16.773;17.368
16.987;17.32
17.32;17.249
17.272;17.32
17.701;17.225
18.129;17.32
17.819;17.415
17.534;17.677
17.558;17.344
17.605;17.249
17.534;17.249
17.605;17.415
19.056;17.534
17.677;17.891
17.629;17.677
17.772;17.51
17.272;17.534
17.891;17.582
17.629;17.534
17.819;17.748
17.748;17.51
17.843;17.582
17.819;18.081
17.748;18.295
18.057;18.343
17.819;18.01
17.772;17.843
17.058;17.962
17.677;18.033
16.987;17.915
17.249;17.962
17.368;18.081
17.296;18.176
18.129;18.081
17.748;18.081
17.891;18.033
17.986;18.081
17.463;18.438
16.63;18.2
16.582;17.772
16.106;17.701
17.51;17.748
16.677;17.748
16.558;17.819
17.368;17.867
17.748;18.057
18.152;18.224
17.582;18.343
17.724;18.271
17.772;17.962
16.082;18.533
16.558;17.391
16.844;17.653
16.272;16.963
16.654;16.82
16.392;17.272
16.463;17.51
16.677;17.463
16.606;17.272
16.344;17.32
16.558;17.463
16.511;17.986
17.368;17.677
16.487;17.701
16.606;17.106
16.749;16.773
17.058;16.749
16.82;16.939
16.892;17.368
16.915;17.177
18.414;17.225
16.987;17.32
16.963;17.891
16.868;17.843
17.13;17.843
16.796;18.057
17.32;17.272
16.939;16.963
16.368;17.082
16.725;17.058
16.558;17.225
16.963;17.153
17.368;17.249
16.844;17.368
17.034;17.296
16.868;17.32
16.915;17.558
17.843;17.677
16.963;17.629
17.082;17.439
18.295;17.13
17.296;17.13
17.415;17.177
17.415;17.368
18.319;17.272
17.486;17.32
17.796;17.368
17.177;17.463
17.249;17.819
17.534;17.772
17.225;17.986
18.224;17.701
19.032;17.368
19.151;17.201
18.794;17.463
18.509;17.796
18.889;17.891
18.557;17.962
19.008;17.748
18.129;17.701
18.247;18.2
17.772;18.699
18.889;17.986
18.985;17.867
19.484;17.915
19.08;17.819
18.58;18.081
19.08;18.295
19.199;18.414
18.842;18.176
18.889;17.891
19.508;18.105
17.962;18.461
18.295;18.794
18.675;18.699
18.105;18.39
18.818;18.771
18.628;18.438
18.699;18.438
19.056;18.438
18.985;18.675
18.913;19.008
18.01;18.961
18.985;18.937
18.652;18.961
18.58;19.08
18.485;18.889
19.555;18.675
18.604;18.842
18.2;18.818
18.247;18.652
17.986;18.675
18.58;19.008
19.175;18.842
18.343;18.842
18.438;18.842
18.628;19.127
18.866;19.127
18.58;19.341
18.699;19.365
17.748;19.032
16.725;19.222
16.654;18.794
16.392;18.557
16.415;18.699
16.868;18.699
16.082;18.723
15.939;18.176
16.201;17.748
17.653;18.438
17.344;18.961
17.51;19.08
18.461;18.961
16.177;18.675
15.915;17.296
15.986;16.939
15.772;17.391
15.915;17.296
15.867;17.32
16.868;17.368
16.939;17.344
18.081;17.106
17.272;17.486
16.82;18.057
18.343;18.366
16.225;18.01
15.629;17.629
15.509;16.606
15.438;16.773
15.27;16.725
15.414;16.82
15.414;16.677
15.318;16.534
15.414;16.606
15.461;16.749
16.034;17.058
16.225;16.939
16.129;17.034
15.366;16.963
15.318;15.963
15.008;16.01
15.079;16.129
15.151;16.034
15.055;16.129
15.867;16.129
16.939;16.153
16.058;16.034
15.605;16.272
15.843;16.844
18.01;16.415
15.39;16.725
15.652;16.177
15.031;15.819
14.912;15.843
15.127;15.843
15.151;15.915
15.199;15.915
15.175;16.058
15.915;16.272
15.605;16.129
15.629;16.225
15.963;16.511
15.629;16.582
15.557;16.606
15.39;15.819
15.127;15.7
15.055;15.748
15.509;15.796
15.581;15.796
15.318;15.772
15.557;15.891
15.509;15.772
15.605;15.843
15.7;16.344
16.487;16.225
15.414;16.82
15.533;15.939
15.414;15.748
15.294;15.724
16.082;15.724
15.652;15.867
15.605;16.177
15.748;16.034
15.748;15.986
15.7;17.534
15.772;17.843
16.272;16.749
15.796;16.249
15.867;16.606
15.915;16.225
15.963;16.034
15.891;16.058
16.225;16.034
15.796;16.034
15.748;16.129
15.915;16.296
16.082;16.082
16.058;16.844
16.106;17.177
16.677;17.13
16.082;17.225
16.177;16.225
16.177;16.272
16.344;16.177
16.868;16.201
16.344;16.225
16.368;16.296
16.296;16.344
16.344;16.677
16.415;17.249
16.558;17.296
18.295;16.558
16.439;17.082
16.725;16.487
16.868;16.654
17.13;16.558
17.272;16.749
17.32;16.749
17.177;16.654
17.106;16.773
17.13;17.13
17.082;17.296
17.011;16.606
17.13;16.773
17.011;16.844
17.32;17.368
17.439;16.701
17.605;16.939
17.605;16.915
17.796;17.058
17.701;17.439
17.51;17.32
17.32;17.011
17.296;17.819
17.177;17.558
17.32;17.701
17.724;17.463
17.415;17.201
18.224;17.368
17.938;17.391
18.081;17.51
18.319;17.629
18.39;17.582
18.438;17.891
18.438;17.819
18.224;17.51
18.271;17.463
18.604;17.701
18.889;18.033
18.176;17.938
18.485;17.986
18.343;17.891
18.485;18.01
18.747;18.033
18.485;18.033
18.675;18.366
18.58;18.176
18.39;17.867
18.295;18.438
18.271;18.224
18.58;18.461
18.39;18.271
18.913;18.176
18.771;18.366
18.699;18.39
18.699;18.771
18.343;18.723
18.557;18.58
18.771;18.675
18.723;18.723
18.961;18.438
19.555;18.533
18.937;18.699
19.056;18.58
18.699;19.056
18.224;18.652
18.247;18.889
18.414;18.842
17.962;18.866
18.247;18.889
18.438;18.889
18.58;18.699
18.771;18.747
18.985;19.032
19.151;18.961
18.913;19.056
18.604;18.866
17.938;18.913
17.534;19.008
17.724;18.866
16.987;18.699
17.986;18.723
17.368;18.794
17.701;19.056
18.105;19.008
19.175;18.961
18.2;19.008
18.01;19.199
17.034;19.27
16.749;18.509
16.082;18.271
15.891;18.224
15.796;17.796
16.63;18.152
16.963;18.533
17.201;18.604
17.153;18.271
18.295;18.58
17.296;18.723
17.082;18.937
17.344;18.723
16.225;18.771
16.701;18.01
16.677;17.582
16.106;17.249
16.082;17.011
16.654;17.034
16.892;17.796
16.939;17.605
18.414;17.582
16.796;17.748
17.13;17.772
16.773;17.653
16.439;17.677
16.487;17.153
16.272;17.177
15.867;17.082
16.082;17.058
16.177;17.177
16.272;17.391
16.534;17.415
16.677;17.225
17.915;17.534
16.511;17.986
16.558;17.629
16.368;17.558
15.772;17.534
16.058;17.177
16.034;16.987
15.724;16.701
16.749;16.582
15.963;16.939
15.986;17.082
16.749;17.225
16.868;17.034
16.344;17.249
16.201;17.13
15.963;17.106
15.605;16.915
15.724;16.487
15.796;16.534
15.39;16.368
16.106;16.487
15.652;16.606
15.605;16.534
16.058;16.463
16.915;16.892
16.106;17.082
16.153;16.725
16.106;16.915
15.7;17.106
15.724;16.463
15.676;16.272
15.533;16.225
15.27;16.058
15.7;16.153
15.557;16.272
16.344;16.296
16.987;16.272
15.867;16.32
15.724;16.32
15.772;16.344
15.796;16.344
15.461;16.32
15.509;16.034
15.318;15.843
15.27;15.915
15.963;15.915
15.485;16.272
15.652;15.986
15.796;16.153
16.392;16.296
15.939;16.511
15.796;16.439
15.796;16.392
15.509;16.439
15.748;16.177
15.438;15.963
15.581;15.867
16.01;15.915
15.629;15.891
15.676;15.986
16.582;16.129
16.058;16.201
15.891;16.082
15.796;15.986
15.796;16.153
15.796;15.986
15.461;16.01
15.676;16.01
15.652;15.724
15.676;15.772
15.843;15.843
15.652;15.915
15.796;15.963
15.867;16.01
16.034;16.034
16.177;16.129
16.701;16.058
16.225;16.082
15.605;16.272
15.724;16.01
16.01;15.819
16.392;15.7
16.344;15.748
16.201;15.772
16.677;15.819
16.32;15.986
16.225;15.963
16.153;16.082
16.034;15.963
15.891;15.843
15.939;15.939
15.748;16.01
16.01;15.986
15.891;15.939
17.106;16.034
16.129;16.01
16.01;16.106
16.01;16.177
15.986;16.177
15.939;16.153
15.915;16.249
15.867;16.368
16.701;16.106
15.915;16.439
16.082;16.272
17.653;16.034
18.01;15.915
16.32;15.891
17.011;15.986
16.415;16.034
16.272;16.153
16.32;16.439
16.201;16.725
16.272;16.915
17.13;16.606
16.296;16.511
16.511;16.368
17.296;16.249
17.51;16.368
17.344;16.296
17.249;16.415
17.582;17.058
16.654;16.534
16.868;16.606
16.773;17.106
16.534;17.629
16.987;17.701
17.962;17.177
16.654;17.962
17.463;16.82
18.224;16.487
19.532;16.63
18.39;16.773
17.986;17.368
18.105;17.938
17.177;17.843
18.39;18.39
18.176;18.58
17.391;18.152
18.224;17.249
17.272;17.034
17.891;16.844
19.127;16.773
19.984;16.82
19.318;16.82
19.508;17.605
19.341;17.748
17.819;17.058
17.724;17.534
18.723;17.915
18.081;18.176
18.794;18.889
20.126;18.794
18.152;19.651
19.056;19.08
19.056;17.772
20.15;17.724
20.222;18.224
19.246;18.461
19.579;19.389
18.39;19.127
18.129;18.652
18.343;18.913
18.913;18.937
19.793;18.39
18.913;17.32
19.722;17.439
19.888;18.152
20.722;18.675
20.865;18.699
20.365;18.699
20.746;18.818
19.27;18.771
18.794;18.247
19.222;18.628
19.77;19.294
20.913;19.46
21.652;19.294
20.031;19.603
19.817;19.008
19.651;19.222
19.722;19.175
19.484;19.698
20.46;19.912
19.817;20.269
19.912;20.531
19.674;19.484
19.413;19.603
19.698;19.508
20.317;19.08
19.413;18.366
19.318;18.723
19.817;19.508
19.246;19.579
19.413;19.651
19.413;19.817
19.436;19.722
19.127;19.865
19.436;19.436
19.603;19.389
19.793;19.77
20.031;20.269
20.841;19.888
19.127;20.531
19.318;19.841
19.389;19.912
19.603;20.031
20.46;20.103
20.103;20.293
19.817;20.817
19.984;20.246
20.126;20.174
20.317;20.46
20.46;20.603
21.294;20.174
19.365;20.198
19.246;20.365
20.15;20.507
18.961;20.531
19.603;20.531
19.674;20.817
19.579;20.746
19.579;21.175
19.912;21.079
20.174;20.698
20.317;20.436
20.841;20.317
19.936;20.96
19.841;21.056
20.079;20.889
19.888;20.698
20.484;20.365
20.627;20.531
20.412;20.865
20.746;21.27
20.412;21.151
20.722;21.056
20.865;20.913
21.342;21.246
21.103;21.223
20.126;21.223
19.532;21.103
20.15;21.079
19.222;20.817
19.579;20.793
19.96;20.77
19.603;20.889
19.865;21.056
19.746;21.079
20.365;21.175
20.484;21.366
21.413;21.413
20.198;21.533
19.912;21.151
19.888;20.746
20.031;20.603
20.341;20.436
21.27;20.579
20.531;20.746
20.817;20.913
20.507;20.984
20.555;21.294
20.627;22.202
21.557;21.294
20.603;21.652
20.412;21.199
20.079;21.103
19.389;20.936
18.557;20.841
19.484;20.841
19.365;20.936
19.318;20.984
19.865;21.079
19.96;20.936
20.531;21.223
20.746;21.175
21.652;21.413
19.341;21.628
19.865;20.793
20.126;20.746
19.246;20.698
20.317;20.674
19.817;20.77
19.96;21.056
20.222;21.079
20.293;20.96
20.627;21.27
20.793;21.795
21.27;21.509
20.222;21.318
20.793;21.056
20.388;21.079
19.746;20.674
18.771;20.865
20.126;20.722
19.651;20.793
19.96;20.96
20.436;21.199
20.412;21.318
20.365;20.984
20.817;21.294
20.984;21.199
19.984;21.39
21.318;20.817
22.537;20.793
23.4;20.65
22.92;20.77
22.465;21.008
21.819;21.032
21.175;21.175
21.557;20.96
21.509;21.891
21.437;21.557
22.369;21.581
21.939;21.413
22.489;21.294
23.184;21.748
22.441;22.106
21.581;22.106
21.819;22.321
21.294;22.298
22.369;22.321
22.274;22.345
22.465;21.963
22.441;21.843
22.513;22.178
22.92;22.082
21.533;22.393
22.393;22.226
22.968;22.441
22.968;22.417
22.968;22.417
22.753;22.465
22.393;22.417
22.298;22.465
22.106;22.345
22.465;22.393
22.537;22.321
22.705;22.321
22.609;22.465
23.16;22.417
23.304;22.465
23.376;22.681
23.208;22.681
23.184;22.537
23.208;22.561
23.112;22.633
23.088;22.537
23.04;22.657
23.04;22.633
22.92;22.681
23.112;22.753
23.04;22.872
23.593;22.824
23.809;22.776
23.641;22.824
23.665;22.729
23.328;22.824
23.304;22.729
23.112;22.776
23.064;22.776
23.016;22.824
23.064;22.705
23.016;22.705
23.545;22.753
23.954;22.729
24.074;23.064
23.954;23.088
23.857;23.16
23.785;23.088
23.833;23.136
23.761;23.136
23.665;23.136
23.665;23.184
23.713;23.04
23.665;23.376
23.737;23.352
23.737;23.328
24.098;23.521
24.195;23.521
24.171;23.521
24.05;23.448
24.002;23.232
23.809;23.184
23.905;23.16
23.737;23.256
23.689;23.304
23.689;23.376
23.737;23.28
24.122;23.4
23.93;23.472
24.074;23.689
23.905;23.737
23.761;23.641
23.881;23.665
24.002;23.689
23.954;23.737
23.641;23.689
23.593;23.665
23.569;23.617
23.809;23.905
23.208;23.761
23.328;23.761
23.16;23.785
22.776;23.785
23.04;23.785
23.16;23.881
23.28;23.857
23.761;23.857
23.905;23.833
22.8;23.833
23.4;23.761
23.472;23.737
23.905;23.761
21.939;23.905
23.04;23.761
22.154;23.737
22.633;23.472
22.321;23.641
22.824;23.713
23.088;23.713
21.581;23.689
21.819;23.376
22.25;23.112
21.939;23.04
22.92;23.256
21.533;23.256
20.507;23.04
20.15;22.681
20.15;22.537
20.817;22.561
21.008;22.681
21.7;22.681
21.963;22.633
19.77;22.585
20.484;22.585
21.366;22.561
21.963;22.609
22.8;22.657
19.746;22.657
21.032;21.342
20.936;21.032
21.891;21.199
21.581;21.39
21.461;21.748
21.413;21.628
21.079;21.366
21.318;21.604
21.748;21.533
21.103;21.867
21.987;22.082
20.841;22.226
20.269;22.178
20.555;21.628
20.674;21.294
21.413;21.461
20.531;21.581
21.7;21.557
20.031;21.461
19.77;21.509
21.294;21.461
20.388;21.724
20.913;21.915
22.633;21.915
20.031;22.441
20.889;21.223
22.226;21.008
22.034;20.96
23.809;21.079
22.657;21.294
21.294;21.366
21.772;21.413
21.223;21.27
21.509;21.652
20.746;21.652
21.39;21.652
21.223;21.461
21.509;21.676
21.413;21.724
21.581;21.39
21.246;21.318
21.867;21.413
21.652;21.557
21.437;21.7
21.485;21.461
21.939;21.39
21.557;21.604
21.27;22.202
23.16;21.891
20.46;22.178
20.46;22.154
20.96;21.39
22.321;21.557
21.915;21.557
21.939;21.795
21.461;21.891
21.39;21.772
21.294;21.915
21.413;21.819
21.199;22.106
21.223;21.7
21.461;22.034
21.437;21.867
20.865;21.557
21.246;21.39
21.294;21.509
20.722;21.652
21.437;21.652
21.366;21.772
21.246;21.772
21.175;21.891
21.437;21.963
21.509;21.963
21.724;21.748
20.388;22.034
20.174;21.724
20.031;21.604
20.46;21.628
20.246;21.628
20.722;21.7
21.246;21.7
20.603;21.795
21.079;21.891
20.841;21.987
21.437;22.465
21.318;22.537
20.817;22.058
21.056;22.082
20.603;21.485
21.223;21.604
21.485;21.39
21.461;21.413
21.772;21.724
21.413;21.748
21.175;21.342
21.199;21.437
21.485;21.987
22.321;22.25
21.366;22.561
21.294;22.441
20.936;21.724
21.032;21.676
20.96;21.843
20.269;21.772
22.034;22.298
20.817;22.513
21.581;22.226
21.557;22.681
21.557;22.154
21.795;23.088
21.939;22.321
19.888;22.226
20.913;22.034
22.657;21.987
22.896;21.652
23.497;21.151
22.25;21.819
22.513;22.154
22.537;21.891
21.7;22.106
21.724;21.867
22.011;22.082
22.537;22.513
21.724;22.585
22.944;22.705
23.617;22.058
23.328;21.963
24.847;22.417
23.569;22.609
23.978;23.328
23.064;22.824
22.968;22.537
22.992;22.848
22.992;22.729
23.28;22.609
23.689;22.633
23.352;22.441
24.629;22.824
25.283;23.232
25.89;23.112
25.162;24.267
25.647;23.881
25.016;24.098
24.871;24.388
24.436;24.677
24.557;23.857
24.412;23.304
25.258;23.376
24.823;24.412
25.355;24.653
25.355;24.339
25.453;24.702
25.768;24.605
25.574;24.557
25.574;24.871
25.258;24.508
24.847;24.653
25.016;24.653
25.186;24.677
25.113;24.726
25.089;24.726
25.453;24.532
25.623;24.919
25.841;25.258
26.036;25.428
26.5;25.307
26.109;25.38
26.134;25.331
25.987;25.283
25.939;25.331
25.89;25.137
25.89;25.283
25.963;25.258
25.963;25.477
26.134;25.501
26.109;25.55
26.012;25.671
26.524;25.695
26.207;25.647
26.158;25.768
26.012;25.72
25.987;25.55
25.89;25.404
25.89;25.477
26.012;25.453
25.939;25.453
26.378;25.453
26.036;25.841
25.89;26.158
25.72;26.085
25.914;26.109
25.695;26.036
25.768;26.085
25.914;25.89
26.012;25.817
26.134;25.841
26.134;25.817
26.036;25.939
25.817;26.134
25.793;26.085
25.744;26.061
25.744;25.987
25.72;25.963
25.817;26.061
25.817;26.109
25.866;26.036
26.012;26.061
26.134;26.085
26.134;26.085
26.182;26.036
26.158;26.012
26.134;26.061
25.525;26.085
25.162;26.134
24.798;26.109
25.113;26.085
25.137;26.109
25.525;26.158
25.744;26.109
26.061;26.134
26.085;26.085
25.38;26.231
23.809;26.231
23.256;26.061
23.256;25.914
21.819;24.726
23.785;24.243
23.665;24.557
23.232;26.085
23.641;25.939
23.857;25.939
